0.038117914,0
0.084557824,0
0.130997733,0
0.177437642,0
0.223877551,0
0.270317461,0
0.316757370,0
0.363197279,0
0.409637189,0
0.456077098,0
0.502517007,0
0.548956917,0
0.595396826,0
0.641836735,0
0.688276644,0
0.734716554,0
0.781156463,0
0.827596372,0
0.874036282,0
0.920476191,0
0.966916100,0
1.013356010,0
1.059795919,0
1.106235828,0
1.152675737,0
1.199115647,0
1.245555556,0
1.291995465,0
1.338435375,0
1.384875284,0
1.431315193,0
1.477755103,0
1.524195012,0
1.570634921,0
1.617074830,0
1.663514740,0
1.709954649,0
1.756394558,0
1.802834468,0
1.849274377,0
1.895714286,0
1.942154195,0
1.988594105,0
2.035034014,0
2.081473923,0
2.127913833,0
2.174353742,0
2.220793651,0
2.267233561,0
2.313673470,0
2.360113379,0
2.406553288,0
2.452993198,0
2.499433107,0
2.545873016,0
2.592312926,0
2.638752835,0
2.685192744,0
2.731632654,0
2.778072563,0
2.824512472,0
2.870952381,0
2.917392291,0
2.963832200,0
3.010272109,0
3.056712019,0
3.103151928,0
3.149591837,0
3.196031746,0
3.242471656,0
3.288911565,0
3.335351474,0
3.381791384,0
3.428231293,0
3.474671202,0
3.521111112,0
3.567551021,0
3.613990930,0
3.660430839,0
3.706870749,0
3.753310658,0
3.799750567,0
3.846190477,0
3.892630386,0
3.939070295,0
3.985510205,0
4.031950114,0
4.078390023,0
4.124829932,0
4.171269842,0
4.217709751,0
4.264149660,0
4.310589570,0
4.357029479,0
4.403469388,0
4.449909298,0
4.496349207,0
4.542789116,0
4.589229025,0
4.635668935,0
4.682108844,0
4.728548753,0
4.774988663,0
4.821428572,0
4.867868481,0
4.914308390,0
4.904376417,1182.46
4.912925170,1181.4
4.921632653,1181.4
4.930725623,1177.81
4.939251701,1177.44
4.947777778,1174.94
4.956462586,1174.63
4.965170069,1174.1
4.974172336,1173.81
4.982675738,1173.81
4.991292518,1174.92
5.000000000,1174.92
5.009070295,1174.72
5.017573696,1174.72
5.026122449,1173.7
5.034829932,1174.62
5.043877551,1174.62
5.052335601,1175.85
5.060952381,1180.72
5.070000000,1184.29
5.078390023,1186.57
5.087074831,1189.56
5.095986395,1190.57
5.104489797,1190.62
5.113197280,1190.62
5.122176871,1190.62
5.130725624,1185.92
5.139319728,1183.28
5.148027211,1179.91
5.239387756,0
5.285827665,0
5.332267574,0
5.378707483,0
5.425147393,0
5.471587302,0
5.518027211,0
5.513741497,1179.91
5.522721088,1177.08
5.531156463,994.201
5.539863946,994.201
5.548752835,997.149
5.557278912,998.339
5.565986395,997.343
5.574829933,997.343
5.583832200,997.343
5.592108844,997.705
5.600816327,998.959
5.609523810,1003.76
5.618480726,1012.73
5.626938776,1041.24
5.636054422,1041.24
5.644557823,1074.74
5.653061225,1144.53
5.661768708,1165.55
5.670634921,1188.74
5.679183674,1188.74
5.687891157,1186.99
5.696598640,1186.99
5.796666667,0
5.843106576,0
5.889546486,0
5.935986395,0
5.982426304,0
6.028866214,0
6.075306123,0
6.121746032,0
6.168185942,0
6.214625851,0
6.261065760,0
6.262585034,1186.99
6.271519275,1178.99
6.280453515,785.66
6.288707483,784.586
6.297414966,783.708
6.306122449,783.077
6.315011338,782.834
6.323968254,780.652
6.332244898,780.652
6.340952382,780.906
6.349659865,781.098
6.358503402,781.098
6.367437642,781.621
6.376371883,782.401
6.384489797,783.01
6.393197279,783.893
6.401904762,783.893
6.410952381,783.33
6.419319728,782.609
6.428027211,778.1
6.436734694,759.643
6.445442177,729.643
6.454263039,678.263
6.463378685,671.733
6.471564626,658.835
6.480272110,658.835
6.489160998,660.135
6.498231293,660.135
6.506394559,659.919
6.515102042,657.483
6.524013606,657.483
6.533106576,658.232
6.541224490,659.046
6.549931973,659.046
6.558866214,659.421
6.567981860,659.442
6.576054422,660.088
6.584761905,660.088
6.593741497,659.77
6.602857143,659.329
6.610884354,659.074
6.619591837,657.524
6.628730159,657.384
6.637006803,657.05
6.645714286,656.926
6.654603174,656.427
6.663741497,656.427
6.671836735,657.473
6.680748300,657.473
6.689251701,654.888
6.698594105,643.82
6.706984128,633.134
6.715464853,613.02
6.724081633,594.598
6.732789116,585.818
6.741496599,585.818
6.750204082,585.893
6.759750567,588.135
6.768231292,588.318
6.776734694,588.318
6.785215419,586.761
6.793741497,586.761
6.802448980,586.761
6.811156463,588.557
6.819863946,587.411
6.829546486,587.411
6.838095239,587.284
6.846643992,585.073
6.855192744,584.54
6.863764173,584.54
6.872290250,584.54
6.880839003,586.251
6.889523810,586.251
6.898231293,586.264
6.906938776,585.618
6.915646259,586.264
6.925192744,586.717
6.933741497,586.717
6.942312926,584.165
6.950861679,584.088
6.959387756,584.062
6.967913833,584.062
6.976598640,585.582
6.985306123,585.763
6.994013606,586.798
7.003696146,587.641
7.011428572,588.02
7.020136055,589.289
7.096984127,0
7.143424037,0
7.189863946,0
7.236303855,0
7.282743765,0
7.272653062,599.64
7.281678005,599.64
7.290068028,190.144
7.298775511,190.144
7.307641724,192.19
7.316621316,193.065
7.324897960,194.964
7.333605443,195.519
7.342335601,195.519
7.351428572,195.058
7.360340136,193.69
7.368435374,193.69
7.377142857,194.88
7.385850340,196.942
7.394557823,197.819
7.403265306,198.802
7.411972790,198.802
7.420680273,198.802
7.514943311,0
7.561383220,0
7.607823130,0
7.654263039,0
7.700702948,0
7.747142858,0
7.768979593,198.04
7.777823130,194.555
7.786780046,194.544
7.795102041,194.253
7.803809524,194.04
7.812517007,194.04
7.821519275,194.092
7.830498866,194.458
7.838639456,194.591
7.847346939,194.691
7.856167801,194.604
7.865147392,194.691
7.873469388,194.879
